HourUTC,TotalLoad,Biomass,FossilGas,FossilHardCoal,FossilOil,HydroPower,OtherRenewable,SolarPower,Waste,OnshoreWindPower,OffshoreWindPower,ExchangeContinent,ExchangeGreatBelt,ExchangeNordicCountries,ExchangeGreatBritain,price
7/5/2019,86582.91974,2459.460004,7328.100012,3689.299994,744.799999,17.43,94,5692.620025,3473.369977,24340.28997,11559.60997,-29197,0,57060,0,31.6
7/6/2019,77401.86963,2487.789995,7186.339967,5958.829991,1190.119995,16.85,143,3361.300036,3720.739976,47694.15982,20329.47999,-15021,0,3541,0,28.7
7/7/2019,75785.11957,2256.849997,6938.490004,5698.690031,1139.219998,16.84,134.42,3918.520007,3737.850006,43664.03003,21775.94,10096,0,-20484,0,27.63
7/8/2019,89722.1402,2751.030011,7211.050027,4863.429984,975.120006,16.91,119.52,5066.129979,3581.789989,23595.02005,12467.86003,-23504,0,55542,0,33.96
7/9/2019,88627.16016,3831.82,7117.629994,5754.910024,1150.300006,16.83,134.76,5841.960029,3661.950009,20395.94997,13907.11004,-29025,0,56882,0,37.24
7/10/2019,87414.99005,3698.900003,6202.170003,2634.789984,538.57,16.88,73.07,6762.899992,3324.530021,14957.87007,8026.099959,-19254,0,61069,0,41.18
7/11/2019,88890.0899,5390.089984,6944.070012,2327.879986,872.590006,17.28,62.33,3778.589999,3247.329987,2317.859992,301.410001,-10724,0,75400,0,45.91
7/12/2019,84034.52008,743.280005,5813.200043,2805.31998,571.469998,15.36,73.6,3889.879986,3231.190004,1931.939985,1045.869997,-10543,0,74558,0,45.24
7/13/2019,73192.22943,842.260005,4237.620016,3583.000017,724.800003,15.36,100.71,5191.320011,3368.309999,12436.23,6048.449964,-5928,0,43549,0,37.4
7/14/2019,73213.37055,2310.639984,5418.019965,4885.949977,980.779996,15.39,124.88,3129.509993,3427.86001,10866.94005,7646.299989,23199,0,12573,0,36.24
7/15/2019,83254.94995,2669.009985,6505.140073,5511.39002,1104.139997,14.53,135.05,3471.370005,3522.870004,20285.60015,8003.849998,-15305,0,51260,0,39.59
7/16/2019,83898.35034,3971.290017,5224.419985,4023.670039,813.310007,14.4,105.67,4861.119992,3392.310001,12947.24001,8262.320014,-14144,0,56693,0,42.89
7/17/2019,82799.61066,6099.459957,4746.980011,1390.619999,296.82,14.43,56.05,5790.960009,3294.560008,2353.349999,990.030001,-12161,0,71137,0,45.88
7/18/2019,81795.59015,4514.799973,4344.810001,2519.789994,517.590004,14.4,79.44,5267.229985,3656.519999,5302.120017,3562.499985,-15721,0,68585,0,43.93
7/19/2019,80245.80993,5716.089958,4561.689966,1712.39,359.05,13.82,64.27,3963.879988,3626.600002,3595.440021,2401.109995,-15872,0,71643,0,44.81
7/20/2019,71541.64978,6816.689981,5208.360006,4440.16001,893.799992,12.98,120.82,3429.420025,3923.610021,18158.80996,10057.37002,14558,0,5497,0,36.31
7/21/2019,70797.99012,5781.730044,5173.210025,4077.940008,822.589998,12.93,111.59,2907.689972,3953.069983,29969.87994,15012.77004,13346,0,-7661,0,35.49
7/22/2019,79968.9104,5464.070052,6241.90999,5260.249993,1054.380003,12.96,128.65,2135.850003,3887.729993,19245.42994,11276.99997,-3678,0,32154,0,40.03
7/23/2019,80334.74042,7149.920022,4746.949983,2311.920007,476.000003,13.33,72.28,6302.020024,3605.349991,10499.28008,4178.589972,7971,0,33666,0,46.57
7/24/2019,81868.9198,6335.659976,6031.990029,3796.650037,766.390007,16.97,105.63,6264.949967,4039.27998,6912.389967,3993.269991,8830,0,35612,0,50.64
7/25/2019,82039.8302,4760.170005,4752.600012,3087.40002,627.570002,16.87,89.62,5883.840017,3816.789978,14433.52991,6311.459975,3649,0,36456,0,50.23
7/26/2019,82436.75061,3668.770003,5889.310012,4537.120011,926.140004,15.18,119.32,6060.939967,3837.329998,16281.39008,8031.929971,5743,0,28570,0,44.5
7/27/2019,75657.75915,3478.619992,5572.059984,5086.869992,1018.140007,16.52,126.6,6539.830048,3878.859994,38400.75006,17719.26988,22837,0,-26674,0,36.49
7/28/2019,74241.35053,4506.390012,6406.630044,3655.369998,1627.030003,16.32,96.86,4345.989971,3985.80999,23424.17982,11308.23999,20209,0,-3691,0,35
7/29/2019,85879.92999,4477.140011,5211.340031,2227.619998,1733.640021,16.34,64.9,4768.520045,3491.930012,4515.860008,1849.969992,10855,0,46861,0,45.81
7/30/2019,86475.43945,3565.779995,2774.349995,1524.570009,319.03,16.39,53.53,3393.500036,3480.109995,10129.03001,5410.180028,-910,0,57706,0,44.53
7/31/2019,85978.47016,3579.760009,3733.379995,2017.640011,503.420001,16.49,62.05,2143.330007,3445.750008,12451.23996,9795.189983,-3373,0,53941,0,48.46
8/1/2019,84574.97967,5331.670007,5965.409999,2252.400003,768.559998,17.63,65.99,2745.160013,3476.32002,3405.629962,1006.349991,15141,0,45114,0,44.9
8/2/2019,81678.25977,4989.180024,3972.440029,1726.069993,361.06,18.61,58.08,4559.340006,3630.909984,1514.929999,629.589994,9467,0,51329,0,43.7
8/3/2019,73156.0296,4669.109999,5005.949998,2457.57,531.500001,16.95,68.64,5333.229994,4010.769992,4180.820043,946.489999,24484,0,21554,0,39.26
8/4/2019,72627.75025,4740.640037,5346.010013,2625.409999,784.499994,16.94,71.02,3190.400002,4009.75002,6207.760013,2000.050006,23153,0,21009,0,39.89
8/5/2019,88160.36963,4940.980001,5273.369978,2275.310006,556.889998,17.17,62.95,3544.660026,3828.079998,2990.17,1608.070012,20324,0,42209,0,46.52
8/6/2019,89907.22986,5319.669992,6253.859954,3232.859998,1127.419998,19.43,83.71,4569.570024,3904.440027,19689.81012,5288.970023,15041,0,27896,0,42.6
8/7/2019,89860.34009,5225.829964,6046.140008,4394.130013,1416.480007,21.27,108.75,3376.52,4042.080024,16663.58003,9010.840066,13829,0,28254,0,41.09
8/8/2019,89826.61023,3583.290006,5217.19005,5072.399982,1446.299985,19.08,121.61,3770.739977,4034.319993,29754.16005,14739.35003,17666,0,7334,0,39.11
8/9/2019,86819.66004,4361.610044,4661.869979,3669.180012,781.940004,19.12,95.24,3803.02998,3817.800015,17053.09006,9538.639916,25743,0,15052,0,39.91
8/10/2019,78212.64978,331.28,4729.480011,5820.179998,1163.749995,18.96,143.42,3339.800001,3492.800002,47652.0002,20504.45005,35830,0,-41135,0,34.12
8/11/2019,78181.68988,326.84,5015.920021,5964.92,1190.179997,18.2,149.5,4317.240002,3371.970013,50713.26005,17892.23005,18094,0,-23944,0,28.77
8/12/2019,91022.37988,4622.470083,5667.029997,4851.109999,970.409997,19.05,122.33,4675.010026,3419.11996,38880.12011,16850.62013,-2642,0,16348,0,41.95
8/13/2019,91547.53003,3850.91997,3431.550007,2848.610023,583.709997,19.19,82.8,3226.300039,3398.499998,22513.66005,11864.54007,25551,0,16085,0,39.57
8/14/2019,90584.36987,5011.720021,4752.929986,2840.709986,582.089999,19.17,80.42,4776.809974,3618.789975,16374.09011,7138.380065,30810,0,15927,0,39.55
8/15/2019,92497.47998,1115.959987,5167.210038,4442.54001,906.840002,19.18,113.28,1585.209996,3878.400013,19475.42014,13238.91991,43205,0,-5612,0,34.18
8/16/2019,127100.3516,2117.100015,6673.240025,4503.629996,1248.469992,19.29,118.06,3762.349987,3791.590022,25800.61982,9015.890001,26446,0,12722,0,37.26
8/17/2019,79936.42981,415.069998,5375.420009,5317.950032,1074.449997,19.23,133.75,3259.930065,3646.289988,39206.09995,19001.04995,27446,0,-20452,0,30.15
8/18/2019,78486.1792,236.45,4356.080006,3895.40998,791.879999,19.31,103.84,0,3776.210001,12952.48999,8248.910019,40015,0,3456,0,33.4
8/19/2019,92005.35999,2596.490025,6616.810033,5693.490012,1144.229994,20.83,135.63,3990.899985,3769.810012,36442.09999,16823.66999,5473,0,12200,0,36.24
8/20/2019,91268.84033,5458.400012,5523.930032,4195.23003,850.920011,23.58,105.17,4573.049985,3542.030007,21990.65983,8544.669994,-3833,0,41690,0,39.8
8/21/2019,91400.18994,7878.109989,5757.569954,2916.390008,599.440003,19.32,82.6,4766.609992,3269.82999,15015.12004,5012.189969,18492,0,28317,0,42.05
8/22/2019,92921.19958,3270.569986,6094.459998,5402.269982,1081.999998,21.7,132.67,4273.539952,3259.920012,29460.75994,12533.87993,12474,0,16875,0,37.91
8/23/2019,88262.55011,2414.509997,5966.57998,3674.189992,749.110003,19.24,101.36,4115.190041,3434.419987,26745.31997,8755.920022,3996,0,29601,0,38.25
8/24/2019,76821.92023,194.23,4093.969994,2500.520017,518.209999,19.31,80.97,5395.28998,3340.369997,6301.869943,2928.490014,39067,0,12484,0,34.87
8/25/2019,76716.40003,115.66,3818.489983,2305.820004,479.500003,19.44,78.86,5309.459994,3232.649997,9168.059991,4715.569996,28386,0,19318,0,34.56
8/26/2019,91796.07013,8955.919927,3959.160019,1830.839993,386.320001,22.8,57.12,4870.540037,2949.169976,10604.96997,3736.980012,9718,0,45856,0,45.7
8/27/2019,93294.23028,9000.630002,5026.17004,3038.389997,615.08,19.33,77.01,4088.469996,2951.440013,11744.97,6030.500013,9653,0,41871,0,46.42
8/28/2019,94552.62988,4667.779964,3900.750022,9426.00003,570.99,19.29,69.15,4365.150008,2914.999996,8594.840084,4345.840016,16176,0,40637,0,50.83
8/29/2019,93063.20019,4335.619991,4165.860024,8251.619966,490.150002,23.6,61.34,2909.330006,3393.379995,10133.70998,3807.460023,11626,0,45220,0,44.53
8/30/2019,88318.32056,3352.950015,5106.959992,4539.130016,909.570002,21.95,97.64,3592.129965,3807.260006,22504.44998,7017.68,6387,0,32115,0,41.63
8/31/2019,78298.25995,289.34,4020.050001,3870.64001,778.750001,19.31,94.3,4938.760024,3756.590013,17094.26004,6533.979987,28399,0,9715,0,35.59
9/1/2019,76571.87042,206.65,3632.629977,4050.750007,814.340004,19.26,96.56,2652.509989,3651.119993,17505.17997,10532.53995,34452,0,308,0,32.4
9/2/2019,88641.88019,350.690001,5567.299991,4525.740011,919.009994,19.25,100.25,4552.100018,3667.540013,29677.33012,15739.66999,24947,0,883,0,39.64
9/3/2019,88983.75006,425.440001,4777.250036,4557.150015,915.779997,19.24,102.76,3224.879973,3385.459996,37729.90001,21089.93006,10564,0,5209,0,39.49
9/4/2019,90858.73017,483.899999,5963.66999,5414.020013,1082.580006,20.88,123.55,1739.319996,3818.069987,30442.2101,18574.35995,11565,0,14638,0,42.43
9/5/2019,90906.65051,2196.690011,5178.989994,5167.519991,1055.370001,20.48,122.67,3522.129991,3863.890005,43511.89974,22742.15993,9407,0,-812,0,34.18
9/6/2019,88132.23017,2510.530015,6325.120032,4932.519998,1003.719994,23.78,119.12,1989.819998,3948.959989,35724.77982,22552.59006,-6908,0,19176,0,33.96
9/7/2019,76642.60968,545.44,4607.76001,3289.150001,667.519996,24.54,93.23,4061.010004,4201.480002,10055.4301,8423.370024,3488,0,38269,0,36.12
9/8/2019,77871.76978,1759.610038,3097.800018,2522.569964,527.429999,24.01,79.95,2925.989985,3632.610016,6428.529976,1325.169989,19946,0,37427,0,37.48
9/9/2019,92566.54028,11656.00002,7276.280011,3642.729995,1254.249998,24.17,93.68,1629.790002,3749.35996,3894.879994,2131.249998,23220,0,34773,0,45.58
9/10/2019,94219.78992,8005.910059,5473.789974,4812.099979,1079.830001,27.42,111.84,1028.309986,3912.009981,29927.82004,17332.58003,9463,0,16091,0,37.7
9/11/2019,91879.4494,6055.400026,5428.75001,5079.110034,1078.259991,31.05,141.11,2144.789982,3911.949974,43732.23946,22796.98003,738,0,13403,0,34.81
9/12/2019,91368.40064,7566.10002,5639.940021,4702.639977,969.829995,35.53,124.12,3177.140008,4097.079964,33467.85991,17137.19005,-16003,0,44570,0,37.75
9/13/2019,87810.34997,4969.710026,5557.260006,4866.249953,1077.529993,35.42,129.82,4312.239986,4031.619996,40340.01016,15817.98004,-22830,0,38267,0,37.76
9/14/2019,77152.16998,4085.310008,4854.609982,4391.399989,928.950004,32.36,125.48,3920.069985,4199.730019,41754.5098,16749.46999,-14929,0,29024,0,34.4
9/15/2019,76597.38965,3079.490003,4687.889961,5852.940024,1238.310008,29.87,145.41,2212.180002,4248.689998,70194.84012,25716.79013,-38,0,-19140,0,23.55
9/16/2019,90085.12994,8388.850034,7056.540038,5862.569982,1213.359993,29.66,138.21,3918.779968,4236.439988,50569.61008,23539.18995,-22052,0,27977,0,35.08
9/17/2019,92050.75964,4651.840005,6112.430032,5623.280015,1209.410004,29.45,131.47,3447.570066,4250.669997,56258.28974,25023.25012,7884,0,-1277,0,35.63
9/18/2019,93100.22083,6628.840009,6495.410016,5566.080001,1185.329996,29.31,143.11,3647.720019,4286.860015,41241.56018,22322.83002,2240,0,18054,0,39.28
9/19/2019,92410.79016,9646.019975,5498.590046,4055.600008,916.100001,23.53,111.03,3770.519991,4333.580017,13225.67004,7117.609986,-1610,0,41666,0,43.78
9/20/2019,90784.68982,7204.16999,6311.18999,5983.580042,736.299999,21.65,101.53,1629.57,4235.599984,32608.95998,14370.51003,-13684,0,32254,0,42.68
9/21/2019,78481.40997,4794.589995,3732.089997,2888.009988,530.260004,22.61,77.67,3983.340007,4162.239991,7465.190035,4164.949968,6889,0,27262,0,35.92
9/22/2019,76524.68988,6166.310031,4457.749984,3754.550023,803.939998,31.13,109.33,4332.760017,4275.699983,15341.18007,8728.53998,24023,0,1224,0,33.36
9/23/2019,91881.83972,9427.200027,6921.679996,4530.76998,1016.970001,31.49,117.11,2106.090002,4268.640001,37167.81017,17973.65999,-25643,0,32657,0,42.6
9/24/2019,93498.10022,11742.73997,5363.389996,2901.540002,801.940002,33.82,89.81,1094.520001,4163.499985,6154.600015,5093.499986,1413,0,35450,0,47.45
9/25/2019,94730.61048,11744.6501,6100.48996,3486.829997,778.429995,33.69,99.59,812,4153.229987,14989.82005,9007.109974,-1792,0,31960,0,46.85
9/26/2019,96685.1698,7756.719972,4254.600034,4148.930019,530.630006,31.32,83.05,1150.959986,4058.880014,30474.3301,20147.30017,-2815,0,24684,0,41.64
9/27/2019,92258.92993,6681.980017,6170.049952,3248.06,392.949999,27.04,68.16,1949.429995,4001.680008,17811.32997,13370.06985,-858,0,29606,0,38.74
9/28/2019,81137.07068,4838.409983,3290.460019,1498.830005,375.82,26.92,66.11,1926.040015,4065.150003,36079.23956,29180.93986,36449,0,-26488,0,31.04
9/29/2019,72851.59998,6335.530008,3015.409974,1247.070006,366.260001,24.77,59.25,867.250001,3631.439978,16076.39989,19226.6301,48204,0,-20443,0,25.11
9/30/2019,97054.53039,9170.629999,4219.320045,1548.62,390.100001,27.33,61.1,2409.230018,3754.290004,52663.14012,29011.83981,14429,0,-7353,0,33.26
10/1/2019,97653.74976,11262.35998,6656.219967,3146.909983,535.790001,32.79,73.76,1492.409986,4025.850024,24676.91028,15308.95002,-10018,0,40498,0,43.02
10/2/2019,98114.51026,10494.46997,5865.080002,5790.590005,488.550002,30.57,61.65,2468.970014,3910.32001,32531.24997,24942.24005,2701,0,13666,0,40.64
10/3/2019,96121.53967,11306.86008,6821.590003,5521.849988,711.38,29.78,63.99,1351.030006,4115.370002,6876.050016,6212.210004,32166,0,20499,0,42.56
10/4/2019,95076.65918,11701.31,8110.090027,6120.440008,622.720003,29.69,67.51,1326.099996,3913.910011,27414.36993,17887.21015,5577,0,14377,0,46.95
10/5/2019,83966.02002,11560.31996,6670.149946,8618.88998,575.450003,29.56,63.31,2778.660011,4040.640005,21503.07997,15466.11008,17838,0,669,0,38.29
10/6/2019,83599.37927,11937.01001,6092.780059,4819.540011,570.109997,29.68,88.94,2636.620027,4157.429978,14211.52006,13067.28998,49083,0,-33695,0,36.49
10/7/2019,97282.05969,12859.20996,10200.04999,12713.02987,1292.680001,31.63,70.32,2818.469991,4003.839974,6724.819972,9183.439985,20372,0,9294,0,57.37
10/8/2019,98338.44031,9890.219952,6898.43004,9605.199966,977.860006,33.29,67.16,2135.999981,4266.899996,29567.36014,23854.92006,25025,0,-15360,0,50.13
10/9/2019,96445.54028,12482.40003,6634.91002,11632.48996,493.54,29.59,76.23,1695.880006,4295.050002,24240.55993,19947.94006,24639,0,-11668,0,50.76
10/10/2019,97118.60998,10945.52,5502.510004,8163.339957,454.960002,29,62.95,2441.499988,3916.640004,30621.73994,26594.88004,22041,0,-15364,0,44.33
10/11/2019,95487.52966,8620.279902,5771.960046,8303.979963,382.46,30.1,60.85,822.839999,3876.340011,46566.28998,30875.29987,26688,0,-25938,0,33.32
10/12/2019,85161.11987,10762.19997,4238.040027,2896.519997,430.340002,30.96,64.54,1752.559979,3402.810026,48915.2605,29486.05004,22731,0,-23731,0,27.18
10/13/2019,81333.44024,11721.42999,6621.620049,2552.950014,584.699997,35.26,70.15,591.94,3777.719991,26345.47992,17478.35009,28736,0,-20514,0,32.42
10/14/2019,92989.40979,13794.37996,8516.490022,2439.48,569.99,39.5,71.43,1657.029996,3870.15998,31529.66036,19285.43002,17912,0,-5913,0,40.65
10/15/2019,93786.18957,15179.18996,7090.670009,2371.280005,545.399999,39.32,67.42,1482.449998,4154.800013,22345.0601,18458.85999,16350,0,-3476,0,45.75
10/16/2019,94756.40051,18357.26994,8040.170007,9131.420021,547.09,42.27,64.26,440.319998,3572.719992,3283.61999,4613.130019,27880,0,2741,0,46.76
10/17/2019,94021.87952,13457.12007,7315.950015,7892.929981,527.729999,43.47,72.06,843.219991,3823.790002,12313.24003,10557.10992,20639,0,1437,0,46.59
10/18/2019,90189.40002,7815.220034,6929.730033,2239.500008,500.840001,42.8,67.21,852.839996,3956.780005,27719.73033,24510.49014,27541,0,-20067,0,40.54
10/19/2019,79741.66071,7747.780032,6160.149959,2305.150011,541.04,39.67,75.56,1353.049985,3785.710029,32548.14976,25622.3699,13807,0,-8290,0,35.03
10/20/2019,80711.91967,7558.429992,6059.919976,2023.559985,463.03,50.86,66.47,1262.649979,3773.750004,7038.250011,5768.620012,34565,0,5812,0,35.47
10/21/2019,96517.22913,10356.58007,8648.520031,8849.669959,613.879999,52.81,88.91,475.909997,3471.010032,5644.530003,6078.659991,26484,0,12011,0,44.22
10/22/2019,97395.62927,9386.560059,7177.909977,7291.159898,458.65,47.82,72.45,1013.360014,3638.760019,27111.86989,16924.03999,-6137,0,22983,0,46.8
10/23/2019,97945.23963,12642.19997,7619.580015,2176.780005,445.550001,48.19,81.86,1186.190014,3800.420021,16492.6301,11114.39993,-4664,0,34119,0,43.56
10/24/2019,98853.46997,10785.19997,6723.669999,2407.249978,465.55,47.73,72.77,320.199997,3751.179999,29162.53986,24757.29009,858,0,13264,0,39.75
10/25/2019,96638.52991,10376.31004,6646.420036,5904.320022,407.360001,47.86,80.68,1293.470006,3248.469983,48199.31021,29808.19986,-1670,0,2283,0,36.11
10/26/2019,81140.7898,7119.679987,4598.900012,2455.059998,496.2,45.9,76.12,233.59,3228.350007,37448.00006,17375.77004,37696,0,-22284,0,28.79
10/27/2019,83476.86987,7972.70001,5041.250038,2001.079999,410.1,58.2,78.07,1767.139993,2804.36,50812.87002,33201.35992,27008,0,-27464,0,30
10/28/2019,99362.20044,10594.07999,8393.170045,7824.98002,523.920002,61.9,79.67,1922.070001,3404.160005,19351.61004,19037.77019,3319,0,16805,0,44.19
10/29/2019,100548.1299,16284.98997,9235.099977,13350.66996,620.3,60.97,80.52,2464.140004,3633.57001,4265.290028,4100.520019,5933,0,26742,0,48.24
10/30/2019,103345.0099,16528.62,10124.07005,12467.65003,1025.390007,60.27,66.26,1904.480004,3553.440013,9402.029975,5116.18003,6563,0,21853,0,48.3
10/31/2019,100519.0197,15454.27998,9061.610003,11377.89012,721.989996,60.1,76.28,1408.230017,3555.650013,9204.639989,6327.510004,12538,0,16237,0,42.76
11/1/2019,99114.55005,14702.17995,10275.06997,10526.40995,789.050003,59.99,82.71,1019.950002,3552.079994,23158.04978,23069.54986,27344,0,-24581,0,36.34
11/2/2019,89324.42029,13442.92002,9526.350024,13210.26999,763.42,59.29,68.84,217.520001,3618.24002,21690.23992,18978.75015,31585,0,-29864,0,35.06
11/3/2019,84631.93042,16248.28,8643.710011,9949.609983,605.679998,51.98,67.78,588.51,3804.499995,11044.73993,10982.94004,26815,0,-4259,0,36.28
11/4/2019,105799.4901,14389.55005,7316.97988,5763.749996,538.13,50.76,64.3,196.189999,13690.13022,52987.49968,30902.11997,-4102,0,-5262,0,41.61
11/5/2019,104500.1997,16557.79002,10663.95998,12155.00996,724.079995,51.2,76.83,328.44,3830.389989,26364.00004,20233.46008,10716,0,-489,0,42.81
11/6/2019,103876.1404,20496.57979,13162.89003,14871.09008,795.650002,51.48,81.08,544.350005,3788.049993,3723.309978,2321.940001,25297,0,3740,0,53.13
11/7/2019,103679.3003,18385.68996,12634.82998,12871.65001,779.400002,51.19,81.61,887.789998,3891.77,9870.68004,8194.649986,28893,0,-8610,0,46.48
11/8/2019,99955.5498,17567.79002,11155.2999,12959.43001,666.139997,52.78,72.21,857.749997,3587.709981,11695.81998,10123.33998,3003,0,16783,0,48.86
11/9/2019,86312.19043,15506.42992,9897.720082,11102.47005,651.279999,53.41,71.82,545.42,4067.52001,4850.889984,5641.490013,33335,0,-7546,0,42.3
11/10/2019,88693.5398,14343.7,8236.480022,10696.96007,733.639999,48.69,78.3,904.640001,4083.800008,7412.190032,7478.839974,26510,0,-1923,0,42.29
11/11/2019,102982.76,13783.68001,8904.409945,9999.630037,708.260003,52.88,62.16,964.980009,3819.700002,33969.6799,28927.6698,11434,0,-7010,0,43.81
11/12/2019,106739.92,15620.95993,8185.209987,12252.62995,684.290001,47.96,70.12,427.440004,3670.760004,50368.40012,33725.56992,9125,0,-16682,0,42.24
11/13/2019,104901.2498,16398.34993,10134.59,14637.47001,1198.749999,47.99,76.44,892.010003,3890.180003,30914.51998,25087.72002,9941,0,-6475,0,47.6
11/14/2019,104405.9198,16121.22989,10966.55996,14893.32003,734.470001,48.13,74.44,807.779989,3866.589995,14267.52005,12560.06001,34924,0,-10489,0,45.54
