Fecha,hidraulica,eolica,Solar,Biomasa,Ondas,gas natural ciclo combinado,gas natural,carbon,otra termica,importacion,exportacion,turbinacion bombeo,demanda,IPC portugal,IPI PORTUGAL,EMPLEO AGRICULTURA,EMPLEO INDUSTRIA,Empleo servicios
6/13/2011,77421.1,96493.6,4473.7,26917,0,94899.2,44990,112346.4,17353.4,63819.1,5929.7,5429.6,525785.1,96.79010052,100.8,488,1 292,2 996
6/14/2011,95664.6,79217.4,4211.8,29170.7,0,101478.8,47135.6,147592.8,18438,46224.3,9478.4,1677,556965.4,96.79010052,100.8,488,1 292,2 996
6/15/2011,89008.2,110745.9,4454.1,29357.4,0,122588,48327.8,153852.4,18706.6,16542,22253.6,3742.5,566763.3,96.79010052,100.8,488,1 292,2 996
6/16/2011,85595.7,92186.7,4350,26479,0,126514,50661.1,151866,18203.4,25976.3,13110.5,3554.4,564346.3,96.79010052,100.8,488,1 292,2 996
6/17/2011,75731.2,134040.5,4439.4,29324,0,78471.6,48853,136974.8,18458.3,52895.5,7953.8,6702.6,563494.2,96.79010052,100.8,488,1 292,2 996
6/18/2011,70992.1,138005.2,4500.2,29256.9,0,106803.2,35655.8,129548.8,9739,6209.6,40291.6,5641.8,483827.2,96.79010052,100.8,488,1 292,2 996
6/19/2011,81732.6,47355.6,4225.7,29157.6,0,115288.4,29254.3,135088,6708.6,21764.2,16251.2,1643.3,451462.3,96.79010052,100.8,488,1 292,2 996
6/20/2011,97353.6,57109.3,4282.6,29351.7,0,134818.4,45981,123165.2,17938.4,59772.3,5130.9,926.5,561775.9,96.79010052,100.8,488,1 292,2 996
6/21/2011,88387.1,67342.7,4291.6,29811.3,0,129892,45282.9,133731.6,22310.9,62648.9,437.8,2747,578680.7,96.79010052,100.8,488,1 292,2 996
6/22/2011,49656.7,126492,4320.1,29932.8,0,124843.2,45941,121562,17891,65218.2,2409.3,11431.7,570460.2,96.79010052,100.8,488,1 292,2 996
6/23/2011,61547.2,111615.8,4563.1,30083.6,0,123441.6,36561.7,140205.6,6751.6,17983.9,58896.2,4970.2,467793.2,96.79010052,100.8,488,1 292,2 996
6/24/2011,71154.2,76243.4,4284.2,29358.6,0,101165.2,47182.2,136440,16114.4,37634.5,5798.7,1373.3,511433.8,96.79010052,100.8,488,1 292,2 996
6/25/2011,106065,60053.3,4006.2,24869.2,0,121095.2,40054.9,144697.6,8467.4,11878.4,18423.1,4186.5,497811.1,96.79010052,100.8,488,1 292,2 996
6/26/2011,84153.4,39305.5,3182.4,29269.8,0,112742.4,35290,148284.4,8598.7,37034.1,10113.5,6139.2,480659.4,96.79010052,100.8,488,1 292,2 996
6/27/2011,99076.6,56952.5,4021.4,27605.2,0,120898.8,47669.8,141826,19409,78063.2,4808.4,4278.2,585435.7,96.79010052,100.8,488,1 292,2 996
6/28/2011,76598.5,105648.5,4062,26804.9,0,173706.4,49541.8,160268.8,17970.7,16573.4,36994.9,6316.3,587038.4,96.79010052,100.8,488,1 292,2 996
6/29/2011,86960.4,118191.6,4397.4,27094.1,0,115891.6,48419.4,138677.6,18175.4,43008.7,9968.3,9841.3,579980.5,96.79010052,100.8,488,1 292,2 996
6/30/2011,82537.9,76013.6,3989.1,27181,0,123687.6,48289,143044.4,17568.6,86184.3,7345,7806.8,592464.5,96.79010052,100.8,488,1 292,2 996
7/1/2011,89835.4,46168.8,2394.3,27600.2,0,122880.8,47559.6,154210,18221,96310.6,3789.7,6488.6,594020.5,96.71745172,100.9,470,1 279,2 977
7/2/2011,68601.3,58672.1,3802.3,23525.8,0,113905.6,39850,163127.2,9907.6,32143,5342.2,1442.9,505763.9,96.71745172,100.9,470,1 279,2 977
7/3/2011,39368,134303.1,2173.1,24357.5,0,97949.2,35626.2,156323.6,6796,1323.7,30430.9,8452.3,458119.8,96.71745172,100.9,470,1 279,2 977
7/4/2011,57459.2,89079.1,3948,26648,0,152118,47139.3,144506.8,17707,34618.2,11203.3,6149,554941.7,96.71745172,100.9,470,1 279,2 977
7/5/2011,54523.9,93360.1,4440.5,29655,0,176675.6,46548.6,142173.6,18830.2,31852.3,11474,6317.9,579496.1,96.71745172,100.9,470,1 279,2 977
7/6/2011,46265.9,145346.2,4599.4,29958.6,0,127088,46949.3,135200.4,18374.1,46148.2,11094.9,8024.5,579811.5,96.71745172,100.9,470,1 279,2 977
7/7/2011,41065.2,188268,4660.5,30499.8,0,82708,47190.2,113123.6,18910.4,59310.9,4740.5,10249.6,569358.4,96.71745172,100.9,470,1 279,2 977
7/8/2011,55746.7,133819.9,4564.2,30341.9,0,84408.8,47637.4,132138.8,18718.5,76404.5,1243.8,8825.9,572490,96.71745172,100.9,470,1 279,2 977
7/9/2011,60554.6,69677.4,4358.6,29977,0,125584,39123.5,157750.4,9719.7,19830.8,12608,1447.6,501665.3,96.71745172,100.9,470,1 279,2 977
7/10/2011,72268.5,69394.2,4170,30395.6,0,90684,34360.9,134890.8,7309.2,28202.1,1633.1,8260.6,460437,96.71745172,100.9,470,1 279,2 977
7/11/2011,69051.9,42926.8,4373.4,30558.4,0,139368,47525,145956.8,18398.4,66340.7,1387,6172.2,556047.3,96.71745172,100.9,470,1 279,2 977
7/12/2011,53593.6,156050.1,4200.2,29717.2,0,92323.2,44156,147725.6,18082.5,33617.6,5023.2,6120.2,567228.9,96.71745172,100.9,470,1 279,2 977
7/13/2011,57219.2,143139.7,4611.1,30680.3,0,113829.6,41835.4,133921.6,18612.9,39199.6,6987.8,9337.3,565521.2,96.71745172,100.9,470,1 279,2 977
7/14/2011,68238.6,84587.9,4375.8,29255.2,0,132760,42123.8,157874.8,18651.3,41391.3,1901.7,6904.7,569515.7,96.71745172,100.9,470,1 279,2 977
7/15/2011,60749.9,79094.3,4212.8,30254.6,0,106496,45616.9,158768,18946,76332,13.5,3544.5,575816.7,96.71745172,100.9,470,1 279,2 977
7/16/2011,38929.3,147248.6,4164.7,30939.8,0,97110.4,35485.1,144844.8,9891.4,14492.1,15118.6,4780.9,502165.6,96.71745172,100.9,470,1 279,2 977
7/17/2011,47059.1,214494.2,3921,30453.6,0,48253.6,31796.2,43500.4,7252.6,55868.8,0,26107.9,453909.1,96.71745172,100.9,470,1 279,2 977
7/18/2011,51498.3,182098.5,4513.8,30108.5,0,88744,49637.2,137146.8,18221.5,9041.5,17075,5332.2,547143.3,96.71745172,100.9,470,1 279,2 977
7/19/2011,57909.2,189835.5,4076,28810.4,0,90253.2,49731.1,114663.6,18751.8,29065.6,8636.6,13393,559741.7,96.71745172,100.9,470,1 279,2 977
7/20/2011,58087.8,146764.9,4352.5,27987,0,91832,49305.5,130950,18709,51940.2,4850.6,7704.4,566126.4,96.71745172,100.9,470,1 279,2 977
7/21/2011,58687.2,152343.5,4374.6,30131.1,0,74054,49540.8,138453.6,19307,59608.2,4890.2,8021.1,572202.9,96.71745172,100.9,470,1 279,2 977
7/22/2011,56322.8,134243.5,4319.4,29452.4,0,74498.4,50628.4,127257.2,18422.6,89382.6,4138.1,8147.4,571012.8,96.71745172,100.9,470,1 279,2 977
7/23/2011,63589.8,98175.7,4060.4,30249,0,75871.6,41415.3,128063.2,8769.7,56880.7,382.1,5887.1,499185.4,96.71745172,100.9,470,1 279,2 977
7/24/2011,60410.8,114805.1,4182.4,30167.9,0,78342.8,36701.8,61425.2,6405.9,81887.7,0,7347.8,464432.5,96.71745172,100.9,470,1 279,2 977
7/25/2011,61918.8,106800.2,4178.7,29026.6,0,89156,49057.5,115176.4,16508.5,109315.3,0,8990.9,570279.2,96.71745172,100.9,470,1 279,2 977
7/26/2011,57553,114182.1,4035.7,27216.9,0,102013.6,49890.3,124608.8,17416.9,103913.8,46.3,5109.2,594260.1,96.71745172,100.9,470,1 279,2 977
7/27/2011,49843.9,127705.2,4108,29728.7,0,107289.2,49211.3,107988,17583.8,122016.8,273.4,11775,601987.7,96.71745172,100.9,470,1 279,2 977
7/28/2011,65623.2,76792.4,4119.6,30007.8,0,117238.8,48976.5,118377.2,16733.4,142368.5,0,9801.4,608789.6,96.71745172,100.9,470,1 279,2 977
7/29/2011,55492.4,38819.2,4194.3,29692.6,0,105943.6,50125.3,150297.6,17838.8,149247,0,5242.2,595459.7,96.71745172,100.9,470,1 279,2 977
7/30/2011,24146.9,87987.4,4041.6,29706.3,0,94702.8,41832.6,133849.2,9499.2,108628.5,0,26531.2,506867.2,96.71745172,100.9,470,1 279,2 977
7/31/2011,38767.3,75208.4,3658.2,28479.4,0,96676,36675.1,142322,6973.8,45931.2,79.1,8758.6,464802,96.71745172,100.9,470,1 279,2 977
8/1/2011,50852.2,51402.5,1503.1,29188.2,0,96268.4,48641.3,139265.2,17109.2,105993.5,283.5,3206.1,535811,96.29350117,103.6,470,1 279,2 977
8/2/2011,58181.8,45735.9,3007.7,28000.5,0,101596,48822.8,150654.4,17400,97739.9,25.7,4955.9,545272.5,96.29350117,103.6,470,1 279,2 977
8/3/2011,65920.8,48878.3,4218.6,28350.7,0,102834,48145.7,157894.4,17165.7,80564.7,0,1057.9,552058.6,96.29350117,103.6,470,1 279,2 977
8/4/2011,48448.7,116001.4,4484.7,29136.2,0,100237.2,46964.6,153199.6,17158.3,50414.3,1301.4,5074.4,558728.9,96.29350117,103.6,470,1 279,2 977
8/5/2011,55091.5,105428.1,4136.3,29036.9,0,107455.6,48039.4,147620.8,16643.7,52148,2716.2,5253.8,556703.4,96.29350117,103.6,470,1 279,2 977
8/6/2011,43859.4,122390.1,3396,27651.2,0,93168.8,38837.9,113510.4,8915.4,55303,0,14519.7,491111,96.29350117,103.6,470,1 279,2 977
8/7/2011,47499.3,112434.3,4488.2,27427.6,0,98313.6,35175.9,120922.8,7234.5,22961.2,11128.7,11964.1,452091.1,96.29350117,103.6,470,1 279,2 977
8/8/2011,55039.3,116572.5,4546.1,29137.6,0,99726.4,45595.5,133436.4,17006.9,46528.3,6825.5,10867.9,528630.6,96.29350117,103.6,470,1 279,2 977
8/9/2011,43911.4,113192.2,4231,29044,0,103578.4,45103.6,124385.2,17355.7,81173.2,1951.5,8035.7,551014.1,96.29350117,103.6,470,1 279,2 977
8/10/2011,61836,90546.6,3820.2,29123.5,0,121125.6,44931,134390.4,16445.9,73509,2781.6,8079.4,563955.5,96.29350117,103.6,470,1 279,2 977
8/11/2011,83345.8,41978.7,3823.5,28740.3,0,123081.6,44682.6,153098.4,16526.5,78349.7,0,7001,565794.1,96.29350117,103.6,470,1 279,2 977
8/12/2011,72234,63588.4,3454.8,28684.1,0,127530,45532,145720.8,16061.1,58393.2,461.9,6527.8,553399.7,96.29350117,103.6,470,1 279,2 977
8/13/2011,36539.1,81702.1,4160.3,28836.5,0,113037.2,38076.3,163613.6,7849.5,34641.7,4931.5,11108.3,491319.8,96.29350117,103.6,470,1 279,2 977
8/14/2011,40894.6,88196.5,4210.8,28047,0,122611.2,33201.8,139381.6,5576.9,20253.7,19755.7,3182.9,458199.8,96.29350117,103.6,470,1 279,2 977
8/15/2011,60635.6,44462.5,4149.6,28132.3,0,132434,34259.7,161836.8,5743.4,11008.3,13111.5,1290.3,467439.8,96.29350117,103.6,470,1 279,2 977
8/16/2011,52424.5,49747,4087.5,28408.1,0,103638.4,45379.2,161342.8,15381.4,59143.1,713.3,723.8,517172.8,96.29350117,103.6,470,1 279,2 977
8/17/2011,50633.7,62125.2,4046.6,29273.1,0,107060,45297.2,141125.6,16487,72479.8,0,12133.8,515456.9,96.29350117,103.6,470,1 279,2 977
8/18/2011,49622.8,34068.8,4189.2,29176.4,0,113560.4,48644.3,155677.6,16913.6,74022.4,460.6,6112,518389.2,96.29350117,103.6,470,1 279,2 977
8/19/2011,67152.3,28388.9,3612.4,29121.4,0,119346,47633.3,151098.4,16519.1,75782.9,0,7026.3,530714.2,96.29350117,103.6,470,1 279,2 977
8/20/2011,40822,92032.2,1604.2,28255.7,0,118516.4,38667.9,145224.4,8671.5,32893.5,1177.6,12859.9,491702.8,96.29350117,103.6,470,1 279,2 977
8/21/2011,47324.3,113844,2223.4,28077.1,0,93580.8,31987.5,136075.6,6771.7,21924.9,7797.2,13485.6,459075.8,96.29350117,103.6,470,1 279,2 977
8/22/2011,68971.2,21096.3,2485.4,23852,0,182496,47965.1,153925.2,17685.6,30640.2,26558.9,5974.7,515860.4,96.29350117,103.6,470,1 279,2 977
8/23/2011,64127.4,68333.9,3649.7,28109.3,0,193342.4,48273.8,161345.2,21618,5462.8,63557.8,3328.6,526212,96.29350117,103.6,470,1 279,2 977
8/24/2011,76674.9,63247.5,4307.8,29561.8,0,189326,50285.2,150412,18336.9,9978.9,58898.1,9028,523286.3,96.29350117,103.6,470,1 279,2 977
8/25/2011,52043.5,79993.4,4103,29660.1,0,160441.2,50327.4,154312.8,18112.3,15227.7,28043.7,8363.2,526949.2,96.29350117,103.6,470,1 279,2 977
8/26/2011,25906.2,130280.3,3435.9,29747,0,120556,50532.8,110111.6,18817.1,60820.5,9537,21286.9,518024.6,96.29350117,103.6,470,1 279,2 977
8/27/2011,42444.4,62198.6,4043.5,29271.4,0,101410.4,39736.2,151885.6,9118.6,30961.1,1638.9,3859.6,464440.3,96.29350117,103.6,470,1 279,2 977
8/28/2011,46846.4,49269.4,4219.9,29863.1,0,60965.6,31474,157248,7187,67572,3812.3,11872.9,437705.5,96.29350117,103.6,470,1 279,2 977
8/29/2011,76582.1,45987.3,3984.8,30243,0,140109.6,49598.5,161654.8,18069.8,18916.6,23578.3,4058.1,516497.2,96.29350117,103.6,470,1 279,2 977
8/30/2011,74046.2,70855.2,3840.6,26235.1,0,137801.2,49930.2,162861.2,18499.5,24540.3,30688,2400.8,534607.5,96.29350117,103.6,470,1 279,2 977
8/31/2011,76755.9,110527.1,2182.6,24591.1,0,139950,49510.5,160884.4,17940.9,20530,58977.5,4924.1,538133.1,96.29350117,103.6,470,1 279,2 977
9/1/2011,86192.2,94363.1,961.4,25679.5,0,174732.8,48315.6,147580.4,18113.5,11324.8,58971.9,10393.1,536952,97.07870536,101.3,470,1 279,2 977
9/2/2011,79444.9,22612.3,2928.7,29106.8,0,176369.2,50008.5,153207.6,18212.1,27951.2,18379.5,6238.2,534452.4,97.07870536,101.3,470,1 279,2 977
9/3/2011,62472.3,47991.5,2815.3,30033.6,0,102206.4,40976.1,116488,9170.2,69247.3,379.3,8640.9,470976.7,97.07870536,101.3,470,1 279,2 977
9/4/2011,42313.1,120033.2,2623.4,27932.2,0,93307.2,33879.7,101790,7001.8,44278.6,19231.7,15571.8,436786.2,97.07870536,101.3,470,1 279,2 977
9/5/2011,84100.7,99306.4,4504.4,29568.8,0,153182.4,48124.6,141974.4,18706.6,12009.8,46178.4,9641,534644.9,97.07870536,101.3,470,1 279,2 977
9/6/2011,69520.7,48441.4,4302.6,30095.7,0,171279.2,51030.1,159219.6,17802.5,29813.3,11577.8,6254.9,562837.7,97.07870536,101.3,470,1 279,2 977
9/7/2011,81291.8,50475.7,4213.8,30221,0,171576,50619.7,160681.6,17439,26326.7,11367.2,9476.9,571186.4,97.07870536,101.3,470,1 279,2 977
9/8/2011,85843.7,25596.8,4209.3,28602.9,0,170215.2,50309.6,159331.2,18093.3,49987.1,2484.7,7982.6,580933,97.07870536,101.3,470,1 279,2 977
9/9/2011,48512.2,81152.3,3710.2,28241.2,0,160986.8,49583.7,153684.4,18213.4,49564.6,2203.8,10365.5,580242.4,97.07870536,101.3,470,1 279,2 977
9/10/2011,51082.3,75643,3541.3,29963.7,0,86163.6,41628.4,130259.6,8670.7,88204.4,0,14217.2,499681.6,97.07870536,101.3,470,1 279,2 977
9/11/2011,63544.1,91278.7,3461.4,30402.4,0,77593.2,37331.8,119975.6,6588.2,67514.8,4408.1,29528.6,462323.8,97.07870536,101.3,470,1 279,2 977
9/12/2011,96250,41873.6,4222.6,29535.1,0,140900,47006.5,144545.6,17824.6,52968.4,4105.1,8563.4,561529.6,97.07870536,101.3,470,1 279,2 977
9/13/2011,80055.5,48503.8,3986.5,30197.2,0,138700.4,47961.4,163238,18376.2,65258.6,1499,3022.6,590823.4,97.07870536,101.3,470,1 279,2 977
9/14/2011,75327.7,67525.3,3861.6,30290.8,0,124540.8,48032.4,145560.4,18136.8,89268.7,2567.4,3843.1,595185.1,97.07870536,101.3,470,1 279,2 977
9/15/2011,71264.1,26788.7,3389.8,30333.9,0,155090.8,48144.4,160364.4,18166.5,85812.8,0,3910.5,594593.3,97.07870536,101.3,470,1 279,2 977
9/16/2011,83598.5,34180.5,2853.1,30152.8,0,172619.6,49107.9,154545.2,18133.3,52663.9,1759.1,9577.9,585733,97.07870536,101.3,470,1 279,2 977
9/17/2011,68195.5,91621.7,3938.4,30782.3,0,130940.8,40768.3,148208,9042.9,16664.2,35016.2,5509.6,498720.4,97.07870536,101.3,470,1 279,2 977
9/18/2011,57365.5,221267.6,4168.4,29942.8,0,43769.2,35253.6,71796.8,6915.8,36272.7,12282.2,33826.7,458740.3,97.07870536,101.3,470,1 279,2 977
9/19/2011,70400.1,92703.3,4136.8,26492.2,0,129834,48731.6,131136.4,17260.8,52544.7,16068.1,5876.4,550262.1,97.07870536,101.3,470,1 279,2 977
9/20/2011,77815.8,55744.3,3896.5,26774.8,0,150162,46662.9,147862,17648.3,60054.3,3211.9,11902.4,570676.1,97.07870536,101.3,470,1 279,2 977
9/21/2011,86219,30426.7,3293,27211.7,0,154325.6,46531.1,147865.2,17945.6,62825,739.5,2643,572502.4,97.07870536,101.3,470,1 279,2 977
9/22/2011,83134.3,31271.1,3831.7,27191.4,0,154590.8,46295.2,157150.4,17746.6,57481.1,0,6719.9,571197.4,97.07870536,101.3,470,1 279,2 977
9/23/2011,65725.8,60930.5,3300.9,27573.7,0,153599.6,43900.3,154333.2,17917.1,45350.8,1436.1,4998.9,565446.3,97.07870536,101.3,470,1 279,2 977
9/24/2011,49924.3,53702,3029.7,30614.3,0,92019.2,35261.4,154984,9112.3,81243.3,6.8,15492.2,493343.8,97.07870536,101.3,470,1 279,2 977
9/25/2011,40623.8,18637.6,3907,30623.1,0,91730,28029.9,159442.4,7028.8,94538.1,0,12741.3,460837.9,97.07870536,101.3,470,1 279,2 977
9/26/2011,84759.9,19393.4,3733.7,29527.7,0,99380.4,41853.5,158871.6,17336.7,116175,0,11078.8,558979,97.07870536,101.3,470,1 279,2 977
9/27/2011,85317.2,20872.4,3041.2,30376.8,0,89867.6,41904.3,159598.4,17790.6,140477.6,0,11890.9,576382.3,97.07870536,101.3,470,1 279,2 977
9/28/2011,54952.3,48384.1,2488.5,30194.5,0,86214.8,43976.8,146169.6,17727.4,163980.8,0,14901.2,578237.1,97.07870536,101.3,470,1 279,2 977
9/29/2011,51339.9,58573.8,3441.4,29674,0,84490,45634.7,147202.4,17503.8,158525.7,0,16809.8,578645.5,97.07870536,101.3,470,1 279,2 977
9/30/2011,74155.5,54845,3048.5,29671.1,0,85820.4,44720.8,148217.2,17146.6,136441.9,0,15447.9,577761.6,97.07870536,101.3,470,1 279,2 977
10/1/2011,46714.3,156038.8,3675.9,29535.8,0,89920.4,33470.6,129780,7941.4,30492.3,5541.9,19421.5,501391.3,98.09877418,99.1,470,1 229,2 958
10/2/2011,79734.6,100807.7,3668.5,30098.4,0,69328.8,29452.4,139832.4,6091.6,34707.3,2345.2,25985.4,464086.2,98.09877418,99.1,470,1 229,2 958
10/3/2011,98610.4,31897.4,3433.3,29365.4,0,146519.2,44529,157078,16128,48171.2,8506.6,6766.8,559823.3,98.09877418,99.1,470,1 229,2 958
10/4/2011,86989.4,47221.9,3677,28289.7,0,153384.8,46425.2,159668.4,16253.3,48982.3,4140.4,9591.1,576498.4,98.09877418,99.1,470,1 229,2 958
10/5/2011,69358.6,46187.8,3682.2,28374.2,0,146778.4,34146.1,153659.6,5937.8,34590,18232.3,8817.1,494713.5,98.09877418,99.1,470,1 229,2 958
10/6/2011,58917.7,117379.9,3525,29834.1,0,117018,46478.6,148488,15693.4,44481.2,643.5,12422.8,567911.7,98.09877418,99.1,470,1 229,2 958
10/7/2011,69022.4,185326.8,3574.1,27834.5,0,49228,45534.6,123389.6,15890.6,59969,829.6,16860.5,560751.1,98.09877418,99.1,470,1 229,2 958
10/8/2011,47430.9,151084.3,3904.9,29409.1,0,67653.6,35780.9,131879.6,8115,35087.6,2771.7,20507.3,485836.1,98.09877418,99.1,470,1 229,2 958
10/9/2011,49829.9,142766.2,3927,29852.1,0,57076.8,30602,92394.4,6147,57857.9,1946.4,19453.4,447115.2,98.09877418,99.1,470,1 229,2 958
10/10/2011,97503.8,79501.2,3799.5,29950.2,0,105465.6,42870.9,147364.8,15684.5,44744.9,6503.9,11886.7,547517.4,98.09877418,99.1,470,1 229,2 958
10/11/2011,95703.6,22839.6,3627.5,30238.3,0,148473.2,47317.8,154203.2,15683.5,53344.5,181.2,4117.6,566356.8,98.09877418,99.1,470,1 229,2 958
10/12/2011,97071.9,19074.3,3541.3,28989.8,0,113649.2,48546.8,163432.8,16163.6,80925.9,0,3446.2,567041.3,98.09877418,99.1,470,1 229,2 958
10/13/2011,104635.3,30545.2,3566.8,28210.2,0,139367.6,50990,160209.6,16015.9,47239,3797,1016.6,575207.9,98.09877418,99.1,470,1 229,2 958
10/14/2011,120928.6,29731,3524.5,28928.9,0,134894.8,50817.9,142638,18399.1,46068.9,3310.2,731.7,570814.2,98.09877418,99.1,470,1 229,2 958
10/15/2011,67268.5,16559.9,3310.1,30117.4,0,135881.6,40886.1,133100.8,8509.5,61862.2,279.3,1990.6,493984.6,98.09877418,99.1,470,1 229,2 958
10/16/2011,61012.4,15519.6,2923.1,29589.7,0,82968.4,36839.2,130553.2,6435.7,84314.2,0,0,448804.5,98.09877418,99.1,470,1 229,2 958
10/17/2011,125567.2,20088.3,3147.2,29716.5,0,116690.4,50498.2,146277.2,15824.8,41718.3,323.8,1436.8,546368.2,98.09877418,99.1,470,1 229,2 958
10/18/2011,87076.8,39368.2,2929.2,29382,0,131462,52320.9,159473.2,15920.4,43742.4,2816.8,2890.5,554950.9,98.09877418,99.1,470,1 229,2 958
10/19/2011,68082.4,102683.9,3042.6,29241,0,143430,52371.9,143197.6,16112.7,26604.2,24937.9,6485.4,552364.7,98.09877418,99.1,470,1 229,2 958
10/20/2011,43006.6,154308.6,3053.6,28903.3,0,87736.4,50489.3,130565.2,16170.6,60151.6,10115.9,12423.5,550465.7,98.09877418,99.1,470,1 229,2 958
10/21/2011,61553.6,76664.7,2817.7,29070.8,0,128524.8,50138.6,147645.2,15973.7,54499.2,10427.3,10424.4,544937.6,98.09877418,99.1,470,1 229,2 958
10/22/2011,49673.1,73970.2,2845.7,28654.6,0,31038,38363.3,154202.4,8397.5,97339.5,0,7272.6,475652.3,98.09877418,99.1,470,1 229,2 958
10/23/2011,56639.2,283336.6,1966.2,28161.9,0,3262.4,34656.5,60146,6446.2,25122,17904.6,30696.6,448353.9,98.09877418,99.1,470,1 229,2 958
10/24/2011,73912.4,239558.3,2462.1,27975.2,0,33986.4,50379,119979.6,16112.5,10463.6,26379,17626.5,528877.9,98.09877418,99.1,470,1 229,2 958
10/25/2011,73979.8,127299.6,2329.1,26123.8,0,20320.8,48894.6,122553.6,16537.1,110710,0,10433.5,536424.6,98.09877418,99.1,470,1 229,2 958
10/26/2011,81494.3,300693.5,588,27330.5,0,21146.8,50461.6,128416,16277.6,9720.6,59819.7,15390.4,559453.2,98.09877418,99.1,470,1 229,2 958
10/27/2011,119231.3,248674.8,1454.3,27748.6,0,57762.8,51427.5,67099.2,15135.2,17340.4,25378.4,21661.6,555709.8,98.09877418,99.1,470,1 229,2 958
10/28/2011,95668.7,93695.1,3589.2,29477.2,0,74092.4,53258.2,124312,15812.2,69430.8,20.4,11510.7,546300.6,98.09877418,99.1,470,1 229,2 958
10/29/2011,109429.4,31474.8,3444.6,29659.4,0,101996,41495.8,125432,8809.1,35320.4,5446.1,1789.4,477759.1,98.09877418,99.1,470,1 229,2 958
10/30/2011,84925.7,39223.9,3357.5,27916.1,0,60030.4,36752,135366,7289,73398.1,0,9671.2,457092.9,98.09877418,99.1,470,1 229,2 958
10/31/2011,70269.4,117818.5,2288.6,30201.7,0,22622.8,51336.1,103239.6,15509.5,121679,0,26221.5,507314.1,98.09877418,99.1,470,1 229,2 958
11/1/2011,74881.5,80734.8,1051.3,30294.8,0,25738,38411.2,131990.4,6226.8,76736,1057.1,9945.5,453883.2,98.02114943,99.2,470,1 229,2 958
11/2/2011,108021,302077.5,428.2,29326.2,0,5712.4,51911.1,84293.6,14912.5,4583.8,28261.9,14673.8,556179.1,98.02114943,99.2,470,1 229,2 958
11/3/2011,130615.8,240365.6,2344.4,26801.4,0,16844.8,52768.9,94162.8,14815.1,7742.4,13817.2,7716.2,562921.4,98.02114943,99.2,470,1 229,2 958
11/4/2011,108882.3,82562.7,870,28317.7,0,139086.8,51094.9,124905.2,14331.7,36163.1,17119.7,5890.7,561865.3,98.02114943,99.2,470,1 229,2 958
11/5/2011,88928,226783.8,2826.1,28319.3,0,10739.2,37814,35571.6,7560.3,80129.1,125.9,23921.5,491889.3,98.02114943,99.2,470,1 229,2 958
11/6/2011,88844.3,141236.9,3378.6,28541.7,0,0,34780.3,28612.8,5028.4,160765.1,0,27951.7,460273.1,98.02114943,99.2,470,1 229,2 958
11/7/2011,98117.1,38969.7,3275.9,28385.7,0,76350.4,48530.4,125386.8,13558.9,129582.9,0,7754.6,552606.4,98.02114943,99.2,470,1 229,2 958
11/8/2011,107110,120965.4,1208.2,28452.2,0,63453.2,49623.1,157060,13377.4,54661.8,753.9,9306.4,584592.6,98.02114943,99.2,470,1 229,2 958
11/9/2011,131865.4,87415.6,612,28845,0,113224.8,46651.9,158387.2,12862.9,25843.6,13182.8,9754.4,581832.6,98.02114943,99.2,470,1 229,2 958
11/10/2011,100346.5,161184.1,1214.8,29022.7,0,88165.6,51372.8,147435.6,13367.7,22568.5,26693.1,10455.3,576564.6,98.02114943,99.2,470,1 229,2 958
11/11/2011,135740.1,165507.8,1640.5,29152.3,0,85486,50320.7,126107.2,14321.2,11811.7,28988.6,17603.7,572392.4,98.02114943,99.2,470,1 229,2 958
11/12/2011,101153.1,315737.7,1186.6,30226.4,0,41247.2,40742.1,63119.2,7944.5,0,92475.8,12232.4,494122.4,98.02114943,99.2,470,1 229,2 958
11/13/2011,85950.4,323698.9,1367.5,28091.3,0,7906.4,33690,25320.4,4847.6,3956.5,19656.9,29993,462333.7,98.02114943,99.2,470,1 229,2 958
11/14/2011,101489.9,243663.7,1710.3,29119.9,0,75280,47483.1,100597.2,13443.2,2484.7,45257.2,11146.4,556566.9,98.02114943,99.2,470,1 229,2 958
11/15/2011,123243.8,167429.6,1840.2,29162.3,0,67480.8,47957.5,131602.4,13470.1,22546.9,13094.4,12308.9,577688.1,98.02114943,99.2,470,1 229,2 958
11/16/2011,155432.3,19199.6,2367.5,28132.4,0,76564.4,48717.4,131647.6,13540.9,113848.7,0,10568.2,577626.7,98.02114943,99.2,470,1 229,2 958
11/17/2011,157453.3,30165.5,2909.6,28721.1,0,113747.6,50214.3,155566.4,13821.8,38338.8,10680,7613,571623.7,98.02114943,99.2,470,1 229,2 958
11/18/2011,139755.5,171322,1916.3,30153.7,0,58297.6,50454.9,131899.2,14794.9,21021.4,22080.7,15078.5,580632,98.02114943,99.2,470,1 229,2 958
11/19/2011,156864,66977.8,822,29318.3,0,93724,42877.8,143060.4,6932.1,9103,31582.1,9527,506934.8,98.02114943,99.2,470,1 229,2 958
11/20/2011,127166.2,33020.7,1000.1,28697.2,0,46592.8,39021.7,143375.2,4678.3,66550,1131.2,18389.9,469038,98.02114943,99.2,470,1 229,2 958
