"","FECHA","PRECIO","DEMANDA","HIDRÁULICA","TURBINACIÓN BOMBEO","NUCLEAR","CARBÓN","DIÉSEL","TURBINA DE GAS","TURBINA DE VAPOR","CICLO COMBINADO","EÓLICA","SOLAR FOTOVOLTAICA","SOLAR TÉRMICA","OTRAS RENOVABLES","COGENERACIÓN","RESIDUOS NO RENOVABLES","RESIDUOS RENOVABLES","GENERACIÓN TOTAL"
"2921",2018-12-30,58.49375,638506.177,67724.774,1856.258,145131.757,41887.773,8249.042,1196.812,7350.226,66529.494,120204.227,18328.497,7457.265,8419.94,77956.681,6378.3505,2692.4115,581221.577
"2922",2018-12-31,61.795,655175.237,73308.016,484.087,145093.892,57940.1,8050,1339.021,8225.95,98402.768,76388.134,19115.736,7592.59,8725.234,69140.157,5970.051,2645.485,582788.363
"2923",2019-01-01,63.4545833333333,582949.806,53722.12,825.588,145065.884,46490.345,7514.894,560.41,7221.274,102405.013,78024.599,19037.74,6419.244,8432.49,65180.123,5881.8945,2661.1455,550497.195
"2924",2019-01-02,60.5408333333333,742199.407,61294.768,5146.511,144935.411,65173.359,7930.999,988.6,7836.532,101005.855,195509.161,18819.394,6109.126,8440.714,81637.709,6193.4215,2627.5065,715146.012
"2925",2019-01-03,64.0095833333333,787764.963,82981.951,9632.887,147271.468,82277.309,7876.005,1277.355,9083.021,143640.176,111015.26,16813.988,7205.657,9215.684,88044.425,6904.3125,2605.2615,725064.341
"2926",2019-01-04,66.8358333333333,796010.035,94301.94,10894.167,150097.415,94253.889,8145.958,1736.333,8914.684,182524.379,79621.037,18271.437,7466.394,9434.681,90680.246,6955.1415,2633.5645,764578.695
"2927",2019-01-05,65.32875,721029.651,58822.692,256.618,150843.671,86777.689,8141.416,1747.986,7076.046,117718.032,116501.377,19538.384,7795.089,9411.312,85813.533,6698.163,2678.894,679245.801
"2928",2019-01-06,59.115,661772.168,42064.747,1507.601,169595.129,68327.279,7388.298,734.659,7014.48,71507.561,164526.243,19983.458,8068.181,9393.49,83436.809,6513.3525,2446.7175,661928.998
"2929",2019-01-07,63.3195833333333,764920.771,66708.373,2747.252,170647.81,100357.868,7659.877,950.964,6618.115,120242.182,162824.474,19527.623,7853.846,9410.737,87503.507,6659.7115,2336.9055,772011.715
"2930",2019-01-08,62.5258333333333,844559.085,68044.833,8149.864,170546.432,125930.025,7953.066,1712.777,6424.795,131104.338,166506.611,19051.971,8158.607,9069.504,90474.604,6331.673,2261.725,821639.653
"2931",2019-01-09,60.61,846151.453,48716.673,2988.945,170649.386,130161.965,8461.99,1597.174,6494.488,93395.247,252314.914,18646.74,8547.755,10130.536,89900.136,6396.3375,2313.7625,850027.729
"2932",2019-01-10,62.4025,857323.124,62288.159,6229.716,170640.675,109655.674,8595.88,1827.819,5836.066,110701.377,259862.545,19966.989,8329.778,10440.391,91180.152,6798.959,2536.205,874742.682
"2933",2019-01-11,63.88625,867181.886,64303.769,4923.387,170287.355,100076.417,8794.158,1921.139,6208.651,142337.797,224331.694,20155.207,8085.109,10577.923,92024.398,6895.755,2550.32,863943.856
"2934",2019-01-12,62.4545833333333,775170.712,36415.318,3538.328,170454.101,88253.545,8808.329,1193.926,6301.514,93668.183,199129.642,19390.787,7871.698,10649.271,87528.552,6782.4665,2327.7125,742792.546
"2935",2019-01-13,60.13625,722271.171,42369.957,6652.619,170140.56,89307.051,8078.024,896.034,6213.351,81647.124,187282.934,19327.682,3917.967,9737.021,85302.819,6439.703,2004.79,723508.698
"2936",2019-01-14,63.3420833333333,835752.36,53598.566,1264.057,170193.587,127771.204,8398.051,1451.27,6832.216,150763.94,182875.974,19560.342,2101.095,9818.429,87719.286,6370.3885,1980.6235,836490.14
"2937",2019-01-15,67.0245833333333,846245.527,81267.421,5026.35,170579.375,144821.225,8237.598,1322.889,6252.076,204569.376,57560.487,17686.258,645.96,10556.719,87878.039,6285.1395,1976.9405,807955.282
"2938",2019-01-16,69.4266666666667,847911.818,82944.481,2971.192,170584.464,149595.269,7857.683,1886.086,6632.802,202123.549,68547.155,12628.202,1488.897,10302.566,88633.725,6344.2055,1944.1945,815145.161
"2939",2019-01-17,65.59625,849875.833,72981.884,4098.064,170591.915,149713.658,7948.1,1535.575,6742.628,171403.659,86231.912,9702.755,470.395,10130.932,88136.47,6437.3485,1990.5775,788352.242
"2940",2019-01-18,67.9795833333333,848781.942,101622.441,5473.693,165952.606,153821.626,7673.799,1566.55,6951.119,187493.253,79899.715,12077.338,3426.667,9927.765,89591.184,6422.636,2051.994,832098.062
"2941",2019-01-19,64.7545833333333,766537.72,69273.204,176.301,144908.506,144263.108,7868.932,1190.062,6796.529,104044.561,141722.687,9998.615,7037.547,9299.624,85218.413,6394.37,2084.885,733783.773
"2942",2019-01-20,61.75,705583.355,47734.816,1365.875,144314.974,131467.853,7718.07,1080.354,6629.958,62060.519,207059.566,12711.378,664.741,8808.681,82064.373,6332.266,2084.798,724929.421
"2943",2019-01-21,65.595,828406.838,91299.463,9207.993,144383.062,145092.374,7733.288,1435.038,6475.252,143965.011,166666.705,19107.47,2025.536,9298.949,86396.518,6743.5615,2164.2475,847081.407
"2944",2019-01-22,64.5516666666667,864855.303,76301.055,920.133,144749.604,144491.076,7313.462,1616.348,6625.279,131810.05,249737.622,9667.386,4311.642,9569.744,87710.421,7355.347,2580.985,881182.955
"2945",2019-01-23,60.32375,854462.174,64317.281,4668.4,152727.109,118718.661,7657.665,1460.664,6465.557,50912.3,376324.529,11471.02,9264.722,9078.308,87328.184,6921.9115,2552.3345,902696.806
"2946",2019-01-24,61.0433333333333,837075.708,71281.067,6194.119,165326.916,123531.548,7782.899,1881.815,7024.429,99847.74,297689.711,13543.061,10353.464,10086.302,87259.737,6959.752,2582.511,905343.496
"2947",2019-01-25,61.9866666666667,815349.834,76711.708,3666.1,170626.848,133473.688,8131.875,1947.952,8552.099,107238.665,241005.002,20644.294,5941.465,10330.316,87743.989,7136.5625,2632.8755,889121.268
"2948",2019-01-26,61.5004166666667,724205.323,68907.867,6855.176,170985.459,114180.749,8292.404,1066.752,7978.325,68873.201,117177.958,22104.489,5734.71,10277.613,85091.818,7105.83,2644.686,701902.869
"2949",2019-01-27,43.9795833333333,678249.362,54595.836,12428.006,170964.747,37130.019,7841.563,670.612,6829.091,27624.667,293889.927,18535.885,952.119,10229.669,78533.782,7014.682,2652.764,734911.341
"2950",2019-01-28,55.7120833333333,807644.379,76405.736,12786.188,170571.604,66821.931,7416.462,1392.018,7109.491,54010.617,315299.407,18339.292,593.279,10495.182,85091.217,7053.3495,2475.7375,841051.277
